0,1
datasets/lines/c04/c04-139/c04-139-01.png,such as a chair and a motor-car . The idea is to see what happens when
datasets/lines/a05/a05-025/a05-025-05.png,"from the C.I.G.S. , Field-Marshal Sir"
datasets/lines/n04/n04-213/n04-213-02.png,"His normal placid and steady-going manner remained ,"
datasets/lines/p02/p02-017/p02-017-07.png,and refilled it .
datasets/lines/r06/r06-097/r06-097-09.png,Madame N's husband had made an
datasets/lines/b06/b06-097/b06-097-00.png,This week of window dressing will not prevent
datasets/lines/b06/b06-064/b06-064-06.png,"how and why the trick was done ,"
datasets/lines/h07/h07-078/h07-078-09.png,their full programme .
datasets/lines/h02/h02-004/h02-004-08.png,the replies need not be confined to these
datasets/lines/e04/e04-038/e04-038-00.png,Avoid using lead-based paint as this could prove poisonous
datasets/lines/a01/a01-030u/a01-030u-01.png,Mr. Macleod was not at the week-end
datasets/lines/b01/b01-009/b01-009-06.png,it would also be against the interests of the
datasets/lines/h07/h07-071a/h07-071a-01.png,"leavers will be looking for jobs , there will be"
datasets/lines/a02/a02-012/a02-012-00.png,The team is composed of experienced
datasets/lines/j06/j06-000/j06-000-06.png,observations . Thus in Euphausia superba
datasets/lines/p03/p03-158/p03-158-03.png,"out to him , still playfully . Without a glimmer"
datasets/lines/j06/j06-008/j06-008-10.png,that commonly met .
datasets/lines/n04/n04-048/n04-048-02.png,"interest to The George , unhappily destroyed by German"
datasets/lines/j04/j04-035/j04-035-08.png,necessary if the analytical results are to
datasets/lines/a02/a02-082/a02-082-06.png,the UNIP - were convicted last month in the
datasets/lines/h04/h04-055/h04-055-01.png,quantities per head of canned vegetables and canned and
datasets/lines/g06/g06-031e/g06-031e-00.png,' What a frightful event ! ' he wrote . ' I tremble ! What infa-
datasets/lines/a01/a01-122u/a01-122u-10.png,carried on .
datasets/lines/d07/d07-100/d07-100-00.png,The proof text of bringing the tithe to the Temple
datasets/lines/m02/m02-090/m02-090-04.png,"pressed as when he left Mrs. Halliday's office ,"
datasets/lines/b01/b01-118/b01-118-04.png,that he proved to be to the Jews fleeing from
datasets/lines/j06/j06-014/j06-014-01.png,"Acartia clausi , A. longiremis , Nyctiphanes"
datasets/lines/h04/h04-049/h04-049-08.png,the unclassified households with children or
datasets/lines/b05/b05-067/b05-067-04.png,at the apex . In examination he betrayed an expert and
datasets/lines/c06/c06-083/c06-083-00.png,It also parades Gina Lollobrigida in a selection of neglige*?
datasets/lines/g03/g03-000/g03-000-08.png,"would , and the comrades helped in many"
datasets/lines/r06/r06-126/r06-126-06.png,of them from being sent to the gas
datasets/lines/h01/h01-024/h01-024-02.png,them as owner-occupiers ; occupied in connection with
datasets/lines/e01/e01-025/e01-025-02.png,lamentably low standards in the fussy
datasets/lines/e04/e04-068/e04-068-02.png,and easy to make . As will be seen from the plan
datasets/lines/a03/a03-017/a03-017-06.png,at the cost of virtual partition of the country
datasets/lines/g06/g06-026l/g06-026l-00.png,A pleasant life truly ! ... It so happens that I have an
datasets/lines/m02/m02-055/m02-055-05.png,"had contacts in political circles , a school-"
datasets/lines/a06/a06-025/a06-025-00.png,The other TUC demands : Five leading
datasets/lines/p03/p03-057/p03-057-00.png,""" Neither can Nigel , "" smiled Diana ."
datasets/lines/h04/h04-074/h04-074-07.png,to needs .
datasets/lines/c03/c03-081d/c03-081d-04.png,"a flawed but beautiful enigma , seen but"
datasets/lines/e04/e04-022/e04-022-06.png,to the frame and its edges planed off
datasets/lines/a04/a04-047/a04-047-02.png,sure the Labour movement was coming round in
datasets/lines/e06/e06-033/e06-033-02.png,"wind you will "" set "" out - or drift to the east-"
datasets/lines/e04/e04-103/e04-103-06.png,the sides to the transom framing and the chine .
datasets/lines/l01/l01-111/l01-111-03.png,"this , Rose . You leave me in peace . """
datasets/lines/b01/b01-023/b01-023-02.png,liability to the whole Western world . A practical
datasets/lines/g06/g06-047n/g06-047n-00.png,"This remarkable man of medicine , whom Sir"
datasets/lines/h07/h07-040/h07-040-06.png,"sites , the corporations' policy has been"
datasets/lines/n02/n02-082a/n02-082a-06.png,She met his eyes then .
datasets/lines/f01/f01-053/f01-053-05.png,"how to do this for himself , with the help"
datasets/lines/a05/a05-029/a05-029-04.png,felt the change would be unwise at a
datasets/lines/c03/c03-084f/c03-084f-02.png,formal elements of Betti's writing without
datasets/lines/k07/k07-085/k07-085-02.png,"that 'd kill you . Then I 'd be unfaithful too , to teach"
datasets/lines/a01/a01-072x/a01-072x-07.png,American administration .
datasets/lines/a02/a02-072/a02-072-01.png,"probably mean jail and , though frail , he is very fit and"
datasets/lines/a05/a05-022/a05-022-03.png,serve at least a year overseas . There is
datasets/lines/d07/d07-093/d07-093-07.png,the longer sugya which deals with all
datasets/lines/e04/e04-132/e04-132-01.png,"for framing and hanging on a wall , they may"
datasets/lines/h02/h02-040/h02-040-06.png,measures to secure proper observance of
datasets/lines/c04/c04-028/c04-028-06.png,"comedy . He does his rescue act in "" Double Bunk """
datasets/lines/b06/b06-036/b06-036-01.png,and Britain must stay in it to keep the Germans in
datasets/lines/g06/g06-026i/g06-026i-05.png,government by the Duke of Wellington .
datasets/lines/g06/g06-018e/g06-018e-06.png,high & I have not yet thought of a fire ... .
datasets/lines/g07/g07-030/g07-030-07.png,"She could remember now his exciting laughter ,"
datasets/lines/n06/n06-194/n06-194-05.png,"on getting your gold to the bank , then we 'll"
datasets/lines/p03/p03-004/p03-004-09.png,self as a stranger in these parts
datasets/lines/g06/g06-050r/g06-050r-01.png,"at Ko""then , near Leipzig , asking for advice . In doing"
datasets/lines/e07/e07-086/e07-086-08.png,"their shortcomings , most gardeners have"
datasets/lines/g04/g04-101/g04-101-06.png,another we do not forget .
datasets/lines/a01/a01-096u/a01-096u-07.png,by my party's proposal to prostitute the
datasets/lines/b01/b01-113/b01-113-06.png,their tribal reserves with no prospect but a
datasets/lines/b01/b01-132/b01-132-00.png,The shock of expulsion from the
datasets/lines/g07/g07-069a/g07-069a-02.png,"affidavit to the effect that , whereas he"
datasets/lines/g04/g04-063/g04-063-00.png,A great blow disturbed all our efforts in the following
datasets/lines/d06/d06-072/d06-072-08.png,"compartments but over the years it builds up ,"
datasets/lines/g06/g06-050a/g06-050a-08.png,# being cured . '
datasets/lines/a06/a06-152/a06-152-04.png,# of East Germany into West
datasets/lines/e01/e01-059/e01-059-02.png,"texture , are sold at a very high price . With a"
datasets/lines/c03/c03-007a/c03-007a-03.png,"wet pavements , the school play-grounds , the"
datasets/lines/g06/g06-042b/g06-042b-00.png,"Nor is this to be wondered at , for even"
datasets/lines/a06/a06-141/a06-141-04.png,"not alarmed ... . Next door , in West Germany , before everyone's"
datasets/lines/j04/j04-046/j04-046-09.png,chosen after experiments with lead tracer
datasets/lines/c01/c01-009/c01-009-06.png,admitted to the Glyndebourne canon . By no
datasets/lines/f01/f01-139/f01-139-03.png,"For although looking inwards ( or "" introspecting """
datasets/lines/l04/l04-005/l04-005-00.png,When at last he looked up she was standing right
datasets/lines/g06/g06-031b/g06-031b-06.png,"return of Ultratoryism , that the"
datasets/lines/k02/k02-112/k02-112-03.png,"lected personally . The house was , as he"
datasets/lines/r02/r02-109/r02-109-09.png,"last week , you know that . '"
datasets/lines/p01/p01-147/p01-147-04.png,"be open . It was . He entered , and seated himself"
datasets/lines/l03/l03-004/l03-004-08.png,automatic sent a new confidence surging through
datasets/lines/g04/g04-104/g04-104-07.png,the Bavarian wounded who were delighted to find
datasets/lines/h07/h07-037a/h07-037a-03.png,of the shopkeepers that their trade would
datasets/lines/a03/a03-034/a03-034-06.png,stock at home has fallen in the face of
datasets/lines/f07/f07-042a/f07-042a-06.png,like a prairie oyster is considered a
datasets/lines/f02/f02-044/f02-044-03.png,"for retirement , their wages paid for the time thus spent . An"
datasets/lines/f04/f04-100/f04-100-04.png,the timetable of the train in question .
datasets/lines/a05/a05-017/a05-017-00.png,The Minister regards the recent trend
datasets/lines/l04/l04-179/l04-179-06.png,man said in a loud whisper . ' Meaning no offe-
datasets/lines/k04/k04-110/k04-110-07.png,in her self-absorption in her own schemes
datasets/lines/a05/a05-080/a05-080-08.png,that the situation was rather more
datasets/lines/b06/b06-059/b06-059-03.png,original stand . Only where the issues were
datasets/lines/g06/g06-045o/g06-045o-06.png,he himself was being treated under
datasets/lines/g06/g06-018b/g06-018b-06.png,Naples . The journey has been against
datasets/lines/r06/r06-027/r06-027-06.png,"four years . During this period he wrote a book ,"
datasets/lines/g07/g07-050/g07-050-05.png,suitable to be paraded before the public !
datasets/lines/k04/k04-142/k04-142-00.png,The Orsini give that to traitors . There is
datasets/lines/h02/h02-012/h02-012-07.png,substances . The Poisons Board had already
datasets/lines/j04/j04-094/j04-094-05.png,exchange separation has been checked by
datasets/lines/k07/k07-059a/k07-059a-02.png,had never trodden . He learned how to use his
datasets/lines/r03/r03-007/r03-007-08.png,put through .
datasets/lines/c03/c03-000d/c03-000d-05.png,"of the script , and the great advantages to"
datasets/lines/f04/f04-093/f04-093-07.png,"like the photograph shown him , with"
datasets/lines/g06/g06-042n/g06-042n-03.png,"as 1830 , when Anglesey believed himself"
datasets/lines/h06/h06-092/h06-092-00.png,A new method of applying sand to the
datasets/lines/d04/d04-016/d04-016-07.png,us earthly creatures to build an Altar
datasets/lines/f04/f04-028/f04-028-00.png,"But in 1897 , alas ! there was no fingerprint bureau ,"
datasets/lines/a02/a02-106/a02-106-05.png,The thorniest problem for next week's conference is
datasets/lines/a02/a02-042/a02-042-01.png,on anyone convicted of sabotage . These stern measures
datasets/lines/n06/n06-111/n06-111-04.png,his horse back off the trail and up the slope
datasets/lines/n06/n06-156/n06-156-06.png,miners followed in at our heels . Nick Dowd
datasets/lines/n06/n06-100/n06-100-09.png,"last night . """
datasets/lines/d06/d06-067/d06-067-01.png,individual has become so complex
datasets/lines/g06/g06-045k/g06-045k-03.png,was being cultivated with extraordinary success in
datasets/lines/g06/g06-047o/g06-047o-00.png,"This remarkable man of medicine , whom"
datasets/lines/a02/a02-120/a02-120-02.png,declare the whole rally illegal - whether
datasets/lines/m01/m01-026/m01-026-03.png,Heather . Half an hour later Heather and Steve were still
datasets/lines/c04/c04-008/c04-008-02.png,"and Yves Montand . Against this couple Frankie , in"
datasets/lines/e06/e06-049/e06-049-03.png,The evidence suggest that the fish are
datasets/lines/a03/a03-071/a03-071-05.png,"and not merely constitute a "" prestige """
datasets/lines/c06/c06-128/c06-128-08.png,"gripping a loaded rifle , told his wife :"
datasets/lines/g01/g01-008/g01-008-08.png,considerable skill at the siege of Limoges .
datasets/lines/k04/k04-014/k04-014-06.png,young man's presence at the palazzo .
datasets/lines/g06/g06-011k/g06-011k-05.png,"he is going out fast ... . What a gay , lively"
datasets/lines/e06/e06-041/e06-041-07.png,have also shown plaice moving before
datasets/lines/a01/a01-063x/a01-063x-05.png,Washington next week . A big slice of
datasets/lines/n04/n04-156/n04-156-05.png,passed all too quickly . As they parted in
datasets/lines/k02/k02-029/k02-029-05.png,"gallantly , he said :"
datasets/lines/f04/f04-093/f04-093-09.png,"walking arm in arm . """
datasets/lines/c03/c03-000f/c03-000f-02.png,Leicester Square Theatre tomorrow . It has
datasets/lines/n04/n04-052/n04-052-08.png,"gin ? "" He turned to Seaweed -"
datasets/lines/h04/h04-021/h04-021-07.png,for the commodities constituting the average household
datasets/lines/l07/l07-085/l07-085-05.png,"the less hopeful . "" You 're a very"
datasets/lines/h07/h07-037/h07-037-06.png,founded . Shopping on two levels
datasets/lines/g04/g04-055/g04-055-01.png,"the Brighton Road , in a street full of small houses ."
datasets/lines/a01/a01-030/a01-030-04.png,Government . But the final decision remained with the British
datasets/lines/r06/r06-003/r06-003-03.png,is a smart but modest bar called Pierre's Bar . For one
datasets/lines/c03/c03-021c/c03-021c-00.png,In Fanny the pregnant girl is befriended by an
datasets/lines/g06/g06-037f/g06-037f-07.png,shown themselves seventeen years before had had the slightest effect .
datasets/lines/n06/n06-156/n06-156-02.png,Nick Dowd took our horses off to water .
datasets/lines/m01/m01-022/m01-022-01.png,as though his nose had been pushed back and his eyes and cheeks
datasets/lines/c03/c03-003b/c03-003b-05.png,"In Fanny , which also has its premiere tomorrow ,"
datasets/lines/r03/r03-050/r03-050-01.png,from dusty hair on the dusty shoulders of his black
datasets/lines/h06/h06-092/h06-092-03.png,the column of clay from the pug-mill is
datasets/lines/h01/h01-000/h01-000-10.png,Commission on Population .
datasets/lines/p01/p01-147/p01-147-02.png,outbuilding where the grave digger kept his spades
datasets/lines/a05/a05-099/a05-099-02.png,"from Mr. Ellis Smith ( Lab. , Stoke on Trent S. ) ."
datasets/lines/k03/k03-144/k03-144-07.png,New Africa lot - ' ' Do they confide
datasets/lines/e01/e01-050/e01-050-07.png,greatly abused .
datasets/lines/r02/r02-081/r02-081-00.png,Sentence Database
datasets/lines/g01/g01-022/g01-022-03.png,THE CITIZENS WHO HAD THE MONEY
datasets/lines/m02/m02-090/m02-090-00.png,"The motive would be the same in both cases , to"
datasets/lines/k04/k04-010/k04-010-04.png,"wished to follow the sightseers , there seemed"
datasets/lines/m01/m01-090/m01-090-03.png,"went dead again , and Steve had no stomach for"
datasets/lines/m04/m04-209/m04-209-02.png,"seemed , for a time , that the whole affair would"
datasets/lines/c03/c03-087e/c03-087e-07.png,faith in the way in which Mr. Ferris mani-
datasets/lines/a03/a03-073/a03-073-06.png,putting a heavy satellite into outer space .
datasets/lines/a05/a05-044/a05-044-02.png,"Elizabeth South , announced immediately"
datasets/lines/a02/a02-120/a02-120-00.png,The possibility that the Government might
datasets/lines/a06/a06-044/a06-044-02.png,"Minister has done for many , many generations . "" He"
